dataset,title,doi_or_url,source_csv,openalex_id,year,accessible_flag,text_available,text_chars,text_source,fetch_error,patterns_detected,num_patterns,pattern__Handcrafted feature pipelines,pattern__Learned representation pipelines,pattern__Fusion-centric architectures,pattern__Sequential predictive pipelines,pattern__Robust / transfer-aware pipelines,evidence__Handcrafted feature pipelines,evidence__Learned representation pipelines,evidence__Fusion-centric architectures,evidence__Sequential predictive pipelines,evidence__Robust / transfer-aware pipelines
mimic,Predicting risk for trauma patients using static and dynamic information from the MIMIC III database,https://doi.org/10.1371/journal.pone.0262523,openalex_mimic_S_ml_top350.csv,https://openalex.org/W4205790975,2022,include_any_use,True,61632,html_plus_pdf,,Handcrafted feature pipelines,1,1,0,0,0,0,to 3-hour window subsequences (Sub seq.) with a 1-hour step size. https://doi.org/10.1371/journal.pone.0262523.g003 2.4 Feature selection The dataset consisted of both static and dynamic variables. A common approach to the treatment of dynamic patient data is to extract features based upon the entire duration of a p,,,,
mimic,Association between serum lactate and mortality in critically ill ischemic stroke patients based on MIMIC-IV data,https://doi.org/10.1038/s41598-025-11461-5,openalex_mimic_S_ml_top350.csv,https://openalex.org/W4412521214,2025,include_any_use,True,186370,html_plus_pdf,,,0,0,0,0,0,0,,,,,
mimic,XGBoost in the Prediction of 28-Day Mortality in Critical Elderly Patients with Hip Fracture: A MIMIC-IV Cohort Study.,,openalex_mimic_S_ml_top350.csv,https://openalex.org/W4394739846,2024,include_any_use,True,396,metadata_only,,,0,0,0,0,0,0,,,,,
mimic,Association of PIV value with early mortality in ICU patients with sepsis-associated acute kidney injury from the MIMIC IV database,https://doi.org/10.1038/s41598-025-96320-z,openalex_mimic_S_ml_top350.csv,https://openalex.org/W4409147744,2025,include_any_use,True,13114,html_plus_pdf,,,0,0,0,0,0,0,,,,,
mimic,Association Between Whole Blood Cell-Derived Inflammatory Markers and All-Cause Mortality in Patients with Sepsis-Associated Acute Kidney Injury: A Retrospective Study Based on the MIMIC-IV Database,https://doi.org/10.1177/08850666251363853,openalex_mimic_S_ml_top350.csv,https://openalex.org/W4413506401,2025,include_any_use,True,2456,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
mimic,"Association between serum lactate, lactate clearance rate, and 30-day mortality among patients undergoing mechanical ventilation: A retrospective cohort study of MIMIC-III database",https://doi.org/10.1097/md.0000000000035818,openalex_mimic_S_ml_top350.csv,https://openalex.org/W4391285450,2024,include_any_use,True,2381,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
mimic,Development and Validation of a Machine-Learning Model for Prediction of Extubation Failure in Intensive Care Units,https://doi.org/10.3389/fmed.2021.676343,openalex_mimic_S_ml_top350.csv,https://openalex.org/W3163248728,2021,include_any_use,True,117909,html_plus_pdf,,,0,0,0,0,0,0,,,,,
mimic,Temporal pointwise convolutional networks for length of stay prediction in the intensive care unit,https://doi.org/10.1145/3450439.3451860,openalex_mimic_S_ml_top350.csv,https://openalex.org/W3042777221,2021,include_any_use,True,1373,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
mimic,Early prediction of ventilator-associated pneumonia in critical care patients: a machine learning model,https://doi.org/10.1186/s12890-022-02031-w,openalex_mimic_S_ml_top350.csv,https://openalex.org/W4283465316,2022,include_any_use,True,63640,html_plus_pdf,,,0,0,0,0,0,0,,,,,
mimic,A nomogram prediction of pressure injury in critical ill patients: A retrospective cohort study,https://doi.org/10.1111/iwj.13680,openalex_mimic_S_ml_top350.csv,https://openalex.org/W3196529554,2021,include_any_use,True,1219,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
mimic,Development and validation of a prediction model for the risk of citrate accumulation in critically ill patients with citrate anticoagulation for continuous renal replacement therapy: a retrospective cohort study based on MIMIC-IV database,https://doi.org/10.1186/s12882-025-04106-2,openalex_mimic_S_ml_top350.csv,https://openalex.org/W4409289125,2025,include_any_use,True,74146,html_plus_pdf,,,0,0,0,0,0,0,,,,,
mimic,Predicting and Understanding Unexpected Respiratory Decompensation in Critical Care Using Sparse and Heterogeneous Clinical Data,https://doi.org/10.1109/ichi.2018.00024,openalex_mimic_S_ml_top350.csv,https://openalex.org/W2883127198,2018,include_any_use,True,4575,html,,,0,0,0,0,0,0,,,,,
mimic,Association between lactate/albumin ratio and all-cause mortality in critical patients with acute myocardial infarction,https://doi.org/10.1038/s41598-023-42330-8,openalex_mimic_S_ml_top350.csv,https://openalex.org/W4386890291,2023,include_any_use,True,56075,html_plus_pdf,,,0,0,0,0,0,0,,,,,
mimic,Early prediction of in-hospital mortality in patients with congestive heart failure in intensive care unit: a retrospective observational cohort study,https://doi.org/10.1136/bmjopen-2021-059761,openalex_mimic_S_ml_top350.csv,https://openalex.org/W4286256358,2022,include_any_use,True,2864,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
mimic,A New Scoring System for Predicting In-hospital Death in Patients Having Liver Cirrhosis With Esophageal Varices,https://doi.org/10.3389/fmed.2021.678646,openalex_mimic_S_ml_top350.csv,https://openalex.org/W3207349469,2021,include_any_use,True,119985,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Red cell distribution width and risk of peripheral artery disease: Analysis of National Health and Nutrition Examination Survey 1999–2004,https://doi.org/10.1177/1358863x12442443,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2334591898,2012,include_any_use,True,1836,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Predicting NAFLD prevalence in the United States using National Health and Nutrition Examination Survey 2017–2018 transient elastography data and application of machine learning,https://doi.org/10.1002/hep4.1935,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4224075646,2022,include_any_use,True,2067,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Cardiovascular Risk Assessment Using Pulse Pressure in the First National Health and Nutrition Examination Survey (NHANES I),https://doi.org/10.1161/hy1001.092966,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2161386283,2001,include_any_use,True,2307,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,An artificial neural network approach for predicting hypertension using NHANES data,https://doi.org/10.1038/s41598-020-67640-z,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W3040176058,2020,include_any_use,True,227208,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Statistical issues in analyzing the NHANES I epidemiologic followup study,,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2610586104,1994,include_any_use,True,422,metadata_only,,,0,0,0,0,0,0,,,,,
nhanes,Statistical issues in analyzing the NHANES I Epidemiologic Followup Study. Series 2: Data evaluation and methods research.,,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2409693523,1994,include_any_use,True,459,metadata_only,,,0,0,0,0,0,0,,,,,
nhanes,"Comparison of triglyceride glucose index, and related parameters to predict insulin resistance in Korean adults: An analysis of the 2007-2010 Korean National Health and Nutrition Examination Survey",https://doi.org/10.1371/journal.pone.0212963,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2922172644,2019,include_any_use,True,46858,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Active and passive smoking and blood lead levels in U.S. adults: Data from the Third National Health and Nutrition Examination Survey,https://doi.org/10.1080/14622200500185264,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2025647045,2005,include_any_use,True,1141,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Serum 25-Hydroxyvitamin D and Cancer Mortality in the NHANES III Study (1988–2006),https://doi.org/10.1158/0008-5472.can-10-1420,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2044587235,2010,include_any_use,True,1992,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"Development and validation of anthropometric prediction equations for lean body mass, fat mass and percent fat in adults using the National Health and Nutrition Examination Survey (NHANES) 1999–2006",https://doi.org/10.1017/s0007114517002665,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2767288521,2017,include_any_use,True,104764,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Predicting youth diabetes risk using NHANES data and machine learning,https://doi.org/10.1038/s41598-021-90406-0,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W3164294986,2021,include_any_use,True,168220,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Long-term recreational physical activity and breast cancer in the National Health and Nutrition Examination Survey I epidemiologic follow-up study.,,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2185394364,2001,include_any_use,True,1297,metadata_only,,,0,0,0,0,0,0,,,,,
nhanes,Physical Activity and Stroke Incidence in Women and Men: The NHANES I Epidemiologic Follow-up Study,https://doi.org/10.1093/oxfordjournals.aje.a008829,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W1995413085,1996,include_any_use,True,2228,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"Vitamin D and breast cancer risk: the NHANES I Epidemiologic follow-up study, 1971-1975 to 1992. National Health and Nutrition Examination Survey.",,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2163639538,1999,include_any_use,True,1607,metadata_only,,,0,0,0,0,0,0,,,,,
nhanes,"Intake of Vitamins E, C, and A and Risk of Lung Cancer The NHANES I Epidemiologic Followup Study",https://doi.org/10.1093/oxfordjournals.aje.a009258,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2172085921,1997,include_any_use,True,2281,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"Smokeless Tobacco and Severe Active Periodontal Disease, NHANES III",https://doi.org/10.1177/154405910508400804,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2003069450,2005,include_any_use,True,1151,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Higher HEI-2015 Score Is Associated with Reduced Risk of Depression: Result from NHANES 2005–2016,https://doi.org/10.3390/nu13020348,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W3125752236,2021,include_any_use,True,1681,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,NAFLD or MAFLD: Which Has Closer Association With All-Cause and Cause-Specific Mortality?—Results From NHANES III,https://doi.org/10.3389/fmed.2021.693507,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W3179078640,2021,include_any_use,True,45300,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Severe Headache or Migraine History Is Inversely Correlated With Dietary Sodium Intake: NHANES 1999–2004,https://doi.org/10.1111/head.12792,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2305595556,2016,include_any_use,True,2127,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Impact of the Number of Blood Pressure Measurements on Blood Pressure Classification in US Adults: NHANES 1999–2008,https://doi.org/10.1111/jch.12009,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W1573341604,2012,include_any_use,True,1847,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Sex differences in hypertension prevalence and control: Analysis of the 2010-2014 Korea National Health and Nutrition Examination Survey,https://doi.org/10.1371/journal.pone.0178334,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2618128767,2017,include_any_use,True,26956,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,"Blood lead levels and sexual maturation in U.S. girls: the Third National Health and Nutrition Examination Survey, 1988-1994.",https://doi.org/10.1289/ehp.6008,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2069973193,2003,include_any_use,True,1694,metadata_only,request_failed:ConnectionError,,0,0,0,0,0,0,,,,,
nhanes,"Prevalence and Associated Factors of Depression in General Population of Korea: Results from the Korea National Health and Nutrition Examination Survey, 2014",https://doi.org/10.3346/jkms.2017.32.11.1861,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2758870599,2017,include_any_use,True,88228,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,"Cognitive Performance in Adults Aged 60 and Over: National Health and Nutrition Examination Survey, 2011-2014.",,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2995622272,2019,include_any_use,True,2158,metadata_only,,,0,0,0,0,0,0,,,,,
nhanes,Identifying depression in the National Health and Nutrition Examination Survey data using a deep learning algorithm,https://doi.org/10.1016/j.jad.2019.06.034,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2955095010,2019,include_any_use,True,119,metadata_only,html_no_text,,0,0,0,0,0,0,,,,,
nhanes,"Survival, Functional Limitations, and Self-rated Health in the NHANES I Epidemiologic Follow-up Study, 1992",https://doi.org/10.1093/aje/152.9.874,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2155477072,2000,include_any_use,True,1579,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Dietary Copper Intake and Risk of Stroke in Adults: A Case-Control Study Based on National Health and Nutrition Examination Survey 2013–2018,https://doi.org/10.3390/nu14030409,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4206770956,2022,include_any_use,True,1665,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"High Serum Retinyl Esters Are Not Associated with Reduced Bone Mineral Density in the Third National Health and Nutrition Examination Survey, 1988–1994",https://doi.org/10.1359/jbmr.2001.16.12.2306,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2006389205,2001,include_any_use,True,1821,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"Using CatBoost algorithm to identify middle-aged and elderly depression, national health and nutrition examination survey 2011–2018",https://doi.org/10.1016/j.psychres.2021.114261,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W3210117437,2021,include_any_use,True,135,metadata_only,html_no_text,,0,0,0,0,0,0,,,,,
nhanes,Accuracy and usefulness of BMI measures based on self-reported weight and height: findings from the NHANES & NHIS 2001-2006,https://doi.org/10.1186/1471-2458-9-421,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2101246830,2009,include_any_use,True,120440,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Associations between socioeconomic status and environmental toxicant concentrations in adults in the USA: NHANES 2001–2010,https://doi.org/10.1016/j.envint.2013.06.017,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W1995934935,2013,include_any_use,True,1903,metadata_only,html_no_text,,0,0,0,0,0,0,,,,,
nhanes,Association between Systemic Immunity-Inflammation Index and Hyperlipidemia: A Population-Based Study from the NHANES (2015–2020),https://doi.org/10.3390/nu15051177,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4322503120,2023,include_any_use,True,1614,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Incidence of Hypertension and Educational Attainment The NHANES I Epidemiologic Followup Study,https://doi.org/10.1093/aje/152.3.272,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2094410169,2000,include_any_use,True,1899,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Phthalates and asthma in children and adults: US NHANES 2007–2012,https://doi.org/10.1007/s11356-019-06003-2,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2964975147,2019,include_any_use,True,142882,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Prevalence and risk factors of heart failure in the USA: NHANES 2013 – 2014 epidemiological follow-up study,https://doi.org/10.1080/20009666.2016.1264696,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2598230946,2017,include_any_use,True,1479,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Serum Biomarkers of Exposure to Perfluoroalkyl Substances in Relation to Serum Testosterone and Measures of Thyroid Function among Adults and Adolescents from NHANES 2011–2012,https://doi.org/10.3390/ijerph120606098,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2163064437,2015,include_any_use,True,1468,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Predictive Role of Neutrophil-Percentage-to-Albumin Ratio (NPAR) in Nonalcoholic Fatty Liver Disease and Advanced Liver Fibrosis in Nondiabetic US Adults: Evidence from NHANES 2017–2018,https://doi.org/10.3390/nu15081892,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4365513308,2023,include_any_use,True,2579,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"Type 2 diabetes mellitus unawareness, prevalence, trends and risk factors: National Health and Nutrition Examination Survey (NHANES) 1999–2010",https://doi.org/10.1177/0300060517693178,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2600325257,2017,include_any_use,True,1466,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Association of Blood Urea Nitrogen with Cardiovascular Diseases and All-Cause Mortality in USA Adults: Results from NHANES 1999–2006,https://doi.org/10.3390/nu15020461,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4316466188,2023,include_any_use,True,1730,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Association between the composite dietary antioxidant index and chronic kidney disease: evidence from NHANES 2011–2018,https://doi.org/10.1039/d3fo01157g,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4387157615,2023,include_any_use,True,14976,html,,,0,0,0,0,0,0,,,,,
nhanes,Distribution of C‐Reactive Protein and Its Relation to Risk Factors and Coronary Heart Disease Risk Estimation in the National Health and Nutrition Examination Survey (NHANES) III,https://doi.org/10.1111/j.1520-037x.2001.00570.x,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2080802590,2001,include_any_use,True,2097,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Caffeine Consumption and Mortality in Diabetes: An Analysis of NHANES 1999–2010,https://doi.org/10.3389/fendo.2018.00547,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2890095016,2018,include_any_use,True,77425,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,"Prevalence of Asthma among Adult Females and Males in the United States: Results from the National Health and Nutrition Examination Survey (NHANES), 2001–2004",https://doi.org/10.1080/02770900903067895,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2019141642,2009,include_any_use,True,2104,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,All-Cause Mortality Risk of Metabolically Healthy Obese Individuals in NHANES III,https://doi.org/10.1155/2012/460321,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2154750813,2012,include_any_use,True,1557,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"Trends and patterns of caffeine consumption among US teenagers and young adults, NHANES 2003–2012",https://doi.org/10.1016/j.fct.2016.06.007,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2409119402,2016,include_any_use,True,1466,metadata_only,html_no_text,,0,0,0,0,0,0,,,,,
nhanes,"Construction of environmental risk score beyond standard linear models using machine learning methods: application to metal mixtures, oxidative stress and cardiovascular disease in NHANES",https://doi.org/10.1186/s12940-017-0310-9,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2758156000,2017,include_any_use,True,110875,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Association Between Dietary Inflammatory Index and Heart Failure: Results From NHANES (1999–2018),https://doi.org/10.3389/fcvm.2021.702489,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W3178743673,2021,include_any_use,True,70817,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Serum Anion Gap and Blood Pressure in the National Health and Nutrition Examination Survey,https://doi.org/10.1161/hypertensionaha.107.092643,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2101144063,2007,include_any_use,True,1889,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"The Association Between Sleep Duration and General and Abdominal Obesity in Koreans: Data From the Korean National Health and Nutrition Examination Survey, 2001 and 2005",https://doi.org/10.1038/oby.2008.586,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2010962761,2009,include_any_use,True,1460,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,The Dietary Inflammatory Index and Early COPD: Results from the National Health and Nutrition Examination Survey,https://doi.org/10.3390/nu14142841,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4285094757,2022,include_any_use,True,1359,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"Educational Attainment, Race, and Ethnicity as Predictors for Ideal Cardiovascular Health: From the National Health and Nutrition Examination Survey",https://doi.org/10.1161/jaha.121.023438,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4205127830,2022,include_any_use,True,1697,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Risk factors for physical disability in an aging cohort: the NHANES I Epidemiologic Followup Study.,,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W1507427161,1993,include_any_use,True,1531,metadata_only,,,0,0,0,0,0,0,,,,,
nhanes,Prevalence and Risk Factors of Self-Reported Smell and Taste Alterations: Results from the 2011–2012 US National Health and Nutrition Examination Survey (NHANES),https://doi.org/10.1093/chemse/bjv057,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2408511461,2015,include_any_use,True,1842,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Association of smoking and osteoarthritis in US (NHANES 1999–2018),https://doi.org/10.1038/s41598-023-30644-6,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4323542908,2023,include_any_use,True,113136,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Environmental risk factors associated with Helicobacter pylori seroprevalence in the United States: a cross-sectional analysis of NHANES data,https://doi.org/10.1017/s0950268814003938,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2043625947,2015,include_any_use,True,43990,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,"Daily physical activity is negatively associated with thyroid hormone levels, inflammation, and immune system markers among men and women in the NHANES dataset",https://doi.org/10.1371/journal.pone.0270221,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4285740597,2022,include_any_use,True,44110,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Relationship of Klotho with cognition and dementia: Results from the NHANES 2011–2014 and Mendelian randomization study,https://doi.org/10.1038/s41398-023-02632-x,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4388129489,2023,include_any_use,True,113598,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Serum vitamin D concentrations are related to depression in young adult US population: the Third National Health and Nutrition Examination Survey,https://doi.org/10.1186/1755-7682-3-29,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2144942859,2010,include_any_use,True,50247,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Lipids and Pulmonary Function in the Third National Health and Nutrition Examination Survey,https://doi.org/10.1093/aje/155.9.842,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2151701029,2002,include_any_use,True,1581,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Ethnic variation in validity of classification of overweight and obesity using self-reported weight and height in American women and men: the Third National Health and Nutrition Examination Survey,https://doi.org/10.1186/1475-2891-4-27,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W1919232416,2005,include_any_use,True,120161,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Associations of Obesity with Lower Urinary Tract Symptoms and Noncancer Prostate Surgery in the Third National Health and Nutrition Examination Survey,https://doi.org/10.1093/aje/kwh060,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2096171748,2004,include_any_use,True,1566,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"Gamma-glutamyl transferase is associated with sarcopenia and sarcopenic obesity in community-dwelling older adults: results from the Fifth Korea National Health and Nutrition Examination Survey, 2010-2011",https://doi.org/10.1507/endocrj.ej15-0119,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2083439399,2015,include_any_use,True,4329,html,,,0,0,0,0,0,0,,,,,
nhanes,"Thirty-year Trends in Cardiovascular Risk Factor Levels among US Adults with Diabetes: National Health and Nutrition Examination Surveys, 1971-2000",https://doi.org/10.1093/aje/kwh232,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2134606583,2004,include_any_use,True,1491,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Serun -Tecopherol Status in the United States Population: Findings from The Third National Health and Nutrition Examination Survey,https://doi.org/10.1093/oxfordjournals.aje.a010001,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W1994053165,1999,include_any_use,True,1914,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Association between socioeconomic status and oral health behaviors: The 2008–2010 Korea national health and nutrition examination survey,https://doi.org/10.3892/etm.2016.3679,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2519645229,2016,include_any_use,True,46025,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Objectively measured physical activity and C‐reactive protein: National Health and Nutrition Examination Survey 2003–2004,https://doi.org/10.1111/j.1600-0838.2011.01356.x,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W1546071136,2011,include_any_use,True,1354,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Obesity and high myopia in children and adolescents: Korea National Health and Nutrition Examination Survey,https://doi.org/10.1371/journal.pone.0265317,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4220758643,2022,include_any_use,True,49748,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,"Diabetes, Glucose Metabolism, and Glaucoma: The 2005–2008 National Health and Nutrition Examination Survey",https://doi.org/10.1371/journal.pone.0112460,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2040294807,2014,include_any_use,True,73468,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Agreement on Nutrient Intake between the Databases of the First National Health and Nutrition Examination Survey and the ESHA Food Processor,https://doi.org/10.1093/aje/kwf003,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2126596815,2002,include_any_use,True,1666,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Factors Associated with Hip Osteoarthritis: Data from the First National Health and Nutrition Examination Survey (NHANES-1),https://doi.org/10.1093/oxfordjournals.aje.a116611,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2128371933,1993,include_any_use,True,1632,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Prevalence and risk factors of asthma and wheezing among US adults: an analysis of the NHANES III data,https://doi.org/10.1183/09031936.03.00054103a,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2169932837,2003,include_any_use,True,1811,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Prevalence and characteristics of misreporting of energy intake in US adults: NHANES 2003–2012,https://doi.org/10.1017/s0007114515002706,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2175431802,2015,include_any_use,True,66824,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Antioxidant Nutrients and Pulmonary Function: The Third National Health and Nutrition Examination Survey (NHANES III),https://doi.org/10.1093/oxfordjournals.aje.a010141,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2056613592,2000,include_any_use,True,1644,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,"Association of Coffee, Decaffeinated Coffee and Caffeine Intake from Coffee with Cognitive Performance in Older Adults: National Health and Nutrition Examination Survey (NHANES) 2011–2014.",https://doi.org/10.3390/nu12030840,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W3011964974,2020,include_any_use,True,1983,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
