openalex_id,doi,title,year,publication_date,type,cited_by_count,relevance_score,authors,source,dataset_mentioned,ml_match_count,matched_ml_terms,regime_selected,regime_match_count,matched_regime_terms,abstract
https://openalex.org/W4322627392,https://doi.org/10.30953/thmt.v8.408,Predictive Models to Optimize Resources in Tele Critical Care in Distributed Hospital Networks,2023,2023-02-27,article,1,28.275105,Rafael Palacios,Telehealth and Medicine Today,True,4,prediction model; prediction; predictive; regression tree,S,0,,"Background: Telemedicine creates the opportunity – in pandemic conditions and otherwise -- to spread health care to regions where intensivists and health services may not beavailable. It offers the opportunity to provide better patient care, decrease healthcare costs, and overall improve population health. Introduction: Critical care telemedicine has increased in deployment due to its impact on providing care at all times of the day as well as in reaching remote regions of the world. Tele-critical care (Tele-CC) systems can provide concurrent service to several hospitals andcan manage available resources more efficiently than traditional ICUs. Materials and Methods: This study utilizes the Philips eICU system and its CollaborativeResearch Database (eICU-CRD) to evaluate intensive care operations in the electronic ICU setting, with the objective of analyzing where and how system engineering techniques can bepotentially applied to enhance the effectiveness of such environments. Results: Several metrics are evaluated, including patient outcomes, APACHE score, length of stay and type of unit in regard to the age of the patient. Prediction models based on decision and regression trees are presented to estimate mortality and length of stay. Discussion: Prediction models offer the potential to optimize the Tele-CC environment by helping to estimate the number of patients who will remain in the ICU during the following days. Conclusion: Prediction models accurately estimate mortality and length of stay in ICU. The estimation of future number of patients can be used to determine the resources needed at each hospital, as well as to provide insight on potential savings when Tele-CC centers provide concurrent services to multiple hospitals."
https://openalex.org/W3029003535,https://doi.org/10.3760/cma.j.issn.1001-4497.2019.10.009,Prognostic value of arterial blood lactate for patients with cardiogenic shock receiving extracorporeal membrane oxygenation,2019,2019-10-25,article,1,27.338299,"Delin Liu, Yuguang Wang, Minna Wang, et al.",Chinese Journal of Thoracic and Cardiovaescular Surgery,True,4,prediction; predictive; auc; roc curve,S,0,,"Objective
To investigate the prognostic value of arterial blood lactate for patients with cardiogenic shock receiving extracorporeal membrane oxygenation(ECMO).


Methods
A retrospective analysis was conducted. Twenty-three patients diagnosed with cardiogenic shock receiving veno-arterial(V-A) ECMO admitted to department of Emergency Intensive Care Unit(EICU) of Beijing Luhe Hospital Affiliated to Capital Medical University from January 2017 to December 2018 were enrolled.


Results
There were 10 cases in the survival group and 13 cases in the death group. Compared with survival group, APACHE-Ⅱ score was higher, CRRT applied higher percentage, PH and oxygenation index was worse in the death group(P 0.05). On the 2nd day of ECMO operation, CRRT usage time was shorter and daily liquid balance was more negative in the survival group(P<0.05). APACHE-Ⅱscore, initial lactate at EICU, lactate at ECMO 8 h and lactate at ECMO 12 h had predictive value for 30-day death of patients. The area under ROC curve(AUC) of initial lactate at EICU was 0.845, and 95% confidence interval(95%CI)=0.653-1.000. The AUC of ECMO 8 h lactate was 0.836, 95%CI: 0.634-1.000. The AUC of ECMO 12 h lactate was 0.873, 95%CI: 0.697-1.000. The AUC of APACHE-Ⅱscore was 0.891, 95%CI: 0.717-1.000. The sensitivity and specificity of prognosis prediction were 72.7% and 100% when lactate was more than 7.3 mmol/L at the time of admission into EICU as the optimal critical value.


Conclusion
Arterial blood lactate could be used as an important marker for evaluating the prognosis of cardiogenic shock patients on ECMO. The value of lactate clearance rate may be affected by combined CRRT.


Key words: 
Lactate; Extracorporeal membrane oxygenation; Cardiogenic shock; Prognosis"
https://openalex.org/W4395055042,https://doi.org/10.1109/aimhc59811.2024.00021,Extending Machine Learning-Based Early Sepsis Detection to Different Demographics,2024,2024-02-05,article,2,26.98659,"Surajsinh Parmar, Tao Shan, San Lee, et al.",NA,True,4,machine learning; predictive; gbm; lightgbm,S,0,,"Sepsis requires urgent diagnosis, but research is predominantly focused on Western datasets. In this study, we perform a comparative analysis of ensemble learning methods, using the public eICU-CRD dataset and a private South Korean St. Mary's Hospital's dataset. Our analysis reveals the effectiveness of these methods in addressing healthcare data imbalance and enhancing sepsis detection. Specifically, LightGBM shows a slight edge in computational efficiency and scalability. The study paves the way for the broader application of machine learning in critical care, thereby expanding the reach of predictive analytics in healthcare globally."
https://openalex.org/W4304091828,https://doi.org/10.1097/md.0000000000030941,The value of NSE to predict ICU mortality in patients with septic shock: A prospective observational study,2022,2022-10-07,article,10,23.73614,"Litao Zhang, Xin Xu, Hu Han, et al.",Medicine,True,4,predictive; logistic regression; auc; area under the curve,S,0,,"To investigate the predictive value of neuron-specific enolase (NSE) on intensive care unit (ICU) mortality in patients with septic shock. Seventy-five patients with septic shock hospitalized in the emergency intensive care unit (EICU) of Hebei General Hospital from March 2020 to September 2021 were included, and the patients' baseline characteristics and laboratory findings were collected. NSE levels on the first and fourth days after admission were retrieved. NSE% [(NSEday1 - NSEday4)/NSEday1 × 100%] and δNSE (NSEday1 - NSEday4) were calculated. The outcome indicator was ICU mortality. The patients were divided into the survivors group (n = 57) and the nonsurvivors group (n = 18). Multivariate analysis was performed to assess the relationship between NSE and ICU mortality. The predictive value of NSE was evaluated using receiver operating characteristic (ROC) curve. There were no significant differences in age, gender, systolic blood pressure (SBP), heart rate (HR), acute physiology and chronic health evaluation II score (APACHE II score), source of infection, and comorbidities between the 2 groups (all P > .05). Interleukin-6 (IL-6), NSE (day1), and NSE (day4) were significantly higher in patients in the nonsurvivors group (all P < .05), and there were no statistical differences in other laboratory tests between the 2 groups (all P > .05). APACHE II score, IL-6, lactate (Lac), total bilirubin (TBil), NSE (day1), and NSE (day4) showed a weak positive correlation with ICU mortality in patients with septic shock (all P < .05). Multivariate logistic regression analysis demonstrated that APACHE II score (odds ratio [OR] = 1.166, 95% confidence interval [95% confidence interval [CI]] 1.005-1.352, P = .042), IL-6 (OR = 1.001, 95% CI 1.000-1.001, P = .003) and NSE (day4) (OR = 1.099, 95% CI 1.027-1.176, P = .006) were independently associated with the ICU mortality of sepsis shock patients. The area under the curve (AUCs) of APACHE II score, IL-6, NSE (day1), and NSE (day4) for predicting prognosis were 0.650, 0.694, 0.758 and 0.770, respectively (all P < .05). NSE(day4) displayed good sensitivity and specificity (Sn = 61.11%, Sp = 91.23%) for predicting ICU mortality with a cutoff value of 25.94 ug/L. High-level NSE (day4) is an independent predictor of ICU mortality in sepsis shock patients, which may become a good alternate option for evaluating sepsis severity. More extensive studies are needed in the future to demonstrate the prognosis value of NSE."
https://openalex.org/W4407449534,https://doi.org/10.1109/access.2025.3540896,ContrastLOS: A Graph-Based Deep Learning Model With Contrastive Pre-Training for Improved ICU Length-of-Stay Prediction,2025,2025-01-01,article,1,23.49526,"G. F. Fan, Aixiang Liu, Chao Zhang",IEEE Access,True,4,deep learning; prediction; classification; transformer,S,0,,"Accurate prediction of intensive care unit (ICU) length of stay (LOS) is crucial for optimizing resource allocation and improving patient outcomes. We propose ContrastLOS, a novel graph-based deep learning model that integrates graph transformer networks with contrastive pre-training to enhance ICU LOS prediction. By constructing dynamic patient similarity graphs, ContrastLOS captures intricate inter-patient relationships and temporal dependencies. Through contrastive learning on unlabeled data, the model develops robust patient embeddings suitable for both classification and regression tasks. Experiments on three comprehensive ICU datasets—MIMIC-III, MIMIC-IV v3.0, and eICU—show that ContrastLOS consistently outperforms state-of-the-art baselines. For classification (predicting whether LOS exceeds 3 or 7 days), it achieves AUROC scores of up to 82.1%, improving performance by up to 5.2% compared to competitive methods. In regression tasks, ContrastLOS attains the lowest RMSE (2.41 days) and MAE (1.48 days) on the multi-center eICU dataset. Notably, it maintains an AUROC of 76.8% with only 10% labeled data, highlighting its effectiveness in low-resource settings. These findings suggest that ContrastLOS can serve as a robust clinical decision support tool for critical care management."
https://openalex.org/W3212282277,https://doi.org/10.48550/arxiv.2111.03575,Predicting Antimicrobial Resistance in the Intensive Care Unit,2021,2021-11-05,preprint,2,22.432669,"Taiyao Wang, Kyle Hansen, Joshua Loving, et al.",arXiv (Cornell University),True,4,machine learning; predictive; classification; algorithm,S,0,,"Antimicrobial resistance (AMR) is a risk for patients and a burden for the healthcare system. However, AMR assays typically take several days. This study develops predictive models for AMR based on easily available clinical and microbiological predictors, including patient demographics, hospital stay data, diagnoses, clinical features, and microbiological/antimicrobial characteristics and compares those models to a naive antibiogram based model using only microbiological/antimicrobial characteristics. The ability to predict the resistance accurately prior to culturing could inform clinical decision-making and shorten time to action. The machine learning algorithms employed here show improved classification performance (area under the receiver operating characteristic curve 0.88-0.89) versus the naive model (area under the receiver operating characteristic curve 0.86) for 6 organisms and 10 antibiotics using the Philips eICU Research Institute (eRI) database. This method can help guide antimicrobial treatment, with the objective of improving patient outcomes and reducing the usage of unnecessary or ineffective antibiotics."
https://openalex.org/W7148603939,https://doi.org/10.1038/s41598-026-43991-x,Development and external validation of a predictive model for in-hospital mortality in patients with liver cirrhosis and sepsis,2026,2026-04-02,article,0,10.856541,"Yanyu Hu, Linzhu Zhang, Jiangning Yin",Scientific Reports,True,4,predictive; lasso; auc; model performance,S,0,,"Cirrhosis has an increasing prevalence globally, and sepsis is a common life-threatening comorbidity of cirrhosis. The cirrhotic population benefits less from the diagnostic decision-making in current guidelines for sepsis. To establish a predictive model and validate its efficiency for predicting the risk of all-cause in-hospital mortality (IHM) in cirrhosis with sepsis. We extracted data of cirrhosis patients with sepsis from the Medical Information Mart for Intensive Care IV (MIMIC-IV) and the eICU Collaborative Research Database (eICU-CRD). The MIMIC-IV dataset was assigned at 7:3 to a training set (n = 1701) and an internal validation set (n = 729), and the eICU-CRD dataset as an external validation set (n = 352). Statistically, variables were screened by LASSO regression. We assessed the model performance by ROC, calibration, and decision curve analysis (DCA) curves. Finally, we compared the nomogram with the SAPS-II score and conducted DeLong tests. The model achieved AUCs of 0.783 (95% CI 0.761–0.804), 0.763 (95% CI 0.729–0.796), and 0.745 (95% CI 0.692–0.797) in the training, internal validation, and external validation sets, respectively. Calibration curves showed good agreement. Decision curve analysis demonstrated favorable clinical utility. The nomogram is valuable in early identifying high-risk groups, implementing targeted interventions, reducing IHM, and ameliorating prognosis."
https://openalex.org/W4401173939,https://doi.org/10.3390/bioengineering11080770,An Unsupervised Error Detection Methodology for Detecting Mislabels in Healthcare Analytics,2024,2024-07-31,article,0,10.222385,"Pei-Yuan Zhou, Faith Lum, Tony Jiecao Wang, et al.",Bioengineering,True,4,classifier; classification; algorithm; ann,S,0,,"Medical datasets may be imbalanced and contain errors due to subjective test results and clinical variability. The poor quality of original data affects classification accuracy and reliability. Hence, detecting abnormal samples in the dataset can help clinicians make better decisions. In this study, we propose an unsupervised error detection method using patterns discovered by the Pattern Discovery and Disentanglement (PDD) model, developed in our earlier work. Applied to the large data, the eICU Collaborative Research Database for sepsis risk assessment, the proposed algorithm can effectively discover statistically significant association patterns, generate an interpretable knowledge base for interpretability, cluster samples in an unsupervised learning manner, and detect abnormal samples from the dataset. As shown in the experimental result, our method outperformed K-Means by 38% on the full dataset and 47% on the reduced dataset for unsupervised clustering. Multiple supervised classifiers improve accuracy by an average of 4% after removing abnormal samples by the proposed error detection approach. Therefore, the proposed algorithm provides a robust and practical solution for unsupervised clustering and error detection in healthcare data."
https://openalex.org/W4407239470,https://doi.org/10.1142/s0219519425400202,INITIAL TIDAL VOLUME PREDICTION FOR ACUTE RESPIRATORY DISTRESS SYNDROME PATIENTS BASED ON A MULTIPLE LINEAR REGRESSION MODEL,2025,2025-02-07,article,0,8.837227,"Yuze Liu, Fan Li, Jiaming Cheng, et al.",Journal of Mechanics in Medicine and Biology,True,4,prediction; regression model; linear regression; model performance,S,0,,"Acute respiratory distress syndrome (ARDS) is a critical condition that causes alveolar injury and impairs gas exchange. Proper setting of the initial tidal volume during mechanical ventilation is crucial for patient survival and recovery. This study aims to predict the initial tidal volume for ARDS patients using a multiple linear regression model based on data from 1580 Medical Information Mart for Intensive Care IV (MIMIC-IV) and 2295 eICU Collaborative Research Database (eICU-CRD) patients receiving noninvasive respiratory support. The model incorporates 15 variables, including gender, age, pH, and blood gas indicators. Regression coefficients were estimated using the least squares method, and model performance was evaluated using metrics such as mean squared error (MSE), R-squared ([Formula: see text]), mean absolute error (MAE), and mean absolute percentage error (MAPE). The results show that the model has good stability and generalization, with the best performance achieving an MSE of 824.89 and [Formula: see text] of 0.73. These findings suggest a significant correlation between the selected features and tidal volume, providing a basis for personalized treatment and aiding clinicians in mechanical ventilation decision-making for ARDS patients."
https://openalex.org/W4394877063,https://doi.org/10.2196/preprints.48330,Comparing Open-Access Database and Traditional Intensive Care Studies Using Machine Learning: Bibliometric Analysis Study (Preprint),2023,2023-04-19,preprint,0,5.557247,"Yuhe Ke, Rui Yang, Nan Liu",NA,True,4,machine learning; predictive modeling; predictive; ann,S,0,,"<sec> <title>BACKGROUND</title> Intensive care research has predominantly relied on conventional methods like randomized controlled trials. However, the increasing popularity of open-access, free databases in the past decade has opened new avenues for research, offering fresh insights. Leveraging machine learning (ML) techniques enables the analysis of trends in a vast number of studies. </sec> <sec> <title>OBJECTIVE</title> This study aims to conduct a comprehensive bibliometric analysis using ML to compare trends and research topics in traditional intensive care unit (ICU) studies and those done with open-access databases (OADs). </sec> <sec> <title>METHODS</title> We used ML for the analysis of publications in the Web of Science database in this study. Articles were categorized into “OAD” and “traditional intensive care” (TIC) studies. OAD studies were included in the Medical Information Mart for Intensive Care (MIMIC), eICU Collaborative Research Database (eICU-CRD), Amsterdam University Medical Centers Database (AmsterdamUMCdb), High Time Resolution ICU Dataset (HiRID), and Pediatric Intensive Care database. TIC studies included all other intensive care studies. Uniform manifold approximation and projection was used to visualize the corpus distribution. The BERTopic technique was used to generate 30 topic-unique identification numbers and to categorize topics into 22 topic families. </sec> <sec> <title>RESULTS</title> A total of 227,893 records were extracted. After exclusions, 145,426 articles were identified as TIC and 1301 articles as OAD studies. TIC studies experienced exponential growth over the last 2 decades, culminating in a peak of 16,378 articles in 2021, while OAD studies demonstrated a consistent upsurge since 2018. Sepsis, ventilation-related research, and pediatric intensive care were the most frequently discussed topics. TIC studies exhibited broader coverage than OAD studies, suggesting a more extensive research scope. </sec> <sec> <title>CONCLUSIONS</title> This study analyzed ICU research, providing valuable insights from a large number of publications. OAD studies complement TIC studies, focusing on predictive modeling, while TIC studies capture essential qualitative information. Integrating both approaches in a complementary manner is the future direction for ICU research. Additionally, natural language processing techniques offer a transformative alternative for literature review and bibliometric analysis. </sec>"
https://openalex.org/W4412580484,https://doi.org/10.2196/preprints.79713,Cross-Silo Federated Learning for Predicting Successful Mechanical Ventilation Weaning: A Study Across Five ICU Databases (Preprint),2025,2025-07-02,preprint,0,4.79196,"Seyedmostafa Sheikhalishahi, Mathias Kaspar, Johanna Schwinn, et al.",NA,True,4,prediction; predictive; xgboost; model performance,S,0,,"<sec> <title>BACKGROUND</title> Weaning from mechanical ventilation (MV) is a critical step in the care of intensive care unit (ICU) patients. Accurate prediction of successful weaning can support clinical decision-making, reduce complications, and optimize resource utilization. However, developing robust predictive models across multiple institutions is challenged by data privacy constraints. Cross-silo federated learning (FL) enables model training on decentralized data, preserving patient privacy while potentially improving generalizability across diverse clinical settings. </sec> <sec> <title>OBJECTIVE</title> To evaluate the feasibility and effectiveness of federated learning for predicting successful weaning from mechanical ventilation using data from multiple ICU databases, and to compare its performance against local and centralized learning approaches. </sec> <sec> <title>METHODS</title> This retrospective study analyzed data from five large ICU databases: eICU Collaborative Research Database (eICU-CRD), Medical Information Mart for Intensive Care IV (MIMIC-IV), Universitätsklinikum Augsburg (UKA), High-Resolution ICU Dataset (HiRID), and Amsterdam University Medical Centers (AUMC). All data were harmonized into the Observational Medical Outcomes Partnership Common Data Model. Successful weaning was defined as a sustained reduction in positive end-expiratory pressure. We implemented and compared three learning strategies using XGBoost: federated learning, local learning at each site, and centralized learning on pooled data. Model performance was assessed using the area under the receiver operating characteristic curve (AUROC), area under the precision-recall curve (AUPRC), precision, recall, and F1-score. All data use adhered to local ethical standards and IRB approvals. </sec> <sec> <title>RESULTS</title> A total of 24,521 patients were included across the five databases. The centralized learning approach yielded the highest overall performance (AUROC: 0.81, AUPRC: 0.57, F1-score: 0.56), closely followed by the federated model (AUROC: 0.80, AUPRC: 0.55, F1-score: 0.53). Local model performance varied substantially across sites (AUROC: 0.68–0.83, AUPRC: 0.52–0.71, F1-score: 0.51–0.68), reflecting data heterogeneity and differences in class balance. While centralized and federated models provided more consistent results, local models outperformed both on their respective datasets. </sec> <sec> <title>CONCLUSIONS</title> Federated learning is a feasible and privacy-preserving approach for mechanical ventilation weaning prediction, offering competitive performance with only modest degradation compared to centralized learning. However, locally trained models showed the best performance on their own data, highlighting the benefits of data-specific tuning. The optimal approach depends on institutional data sharing policies, privacy requirements, and acceptable trade-offs between accuracy and privacy. Federated learning represents a viable middle ground when centralized data aggregation is not feasible. </sec>"
https://openalex.org/W4385218727,https://doi.org/10.3390/s23146571,Improving Diagnostics with Deep Forest Applied to Electronic Health Records,2023,2023-07-21,article,8,46.69353,"Atieh Khodadadi, Nima Ghanbari Bousejin, Soheila Molaei, et al.",Sensors,True,3,machine learning; prediction; classifier,S,4,structured data; structured; electronic health record; ehr,"An electronic health record (EHR) is a vital high-dimensional part of medical concepts. Discovering implicit correlations in the information of this data set and the research and informative aspects can improve the treatment and management process. The challenge of concern is the data sources' limitations in finding a stable model to relate medical concepts and use these existing connections. This paper presents Patient Forest, a novel end-to-end approach for learning patient representations from tree-structured data for readmission and mortality prediction tasks. By leveraging statistical features, the proposed model is able to provide an accurate and reliable classifier for predicting readmission and mortality. Experiments on MIMIC-III and eICU datasets demonstrate Patient Forest outperforms existing machine learning models, especially when the training data are limited. Additionally, a qualitative evaluation of Patient Forest is conducted by visualising the learnt representations in 2D space using the t-SNE, which further confirms the effectiveness of the proposed model in learning EHR representations."
https://openalex.org/W4309741014,https://doi.org/10.3390/app122211709,A Survey of Deep Learning for Electronic Health Records,2022,2022-11-17,article,29,59.227486,"Jiabao Xu, Xuefeng Xi, Jie Chen, et al.",Applied Sciences,True,3,machine learning; deep learning; prediction,S,3,survey; electronic health record; ehr,"Medical data is an important part of modern medicine. However, with the rapid increase in the amount of data, it has become hard to use this data effectively. The development of machine learning, such as feature engineering, enables researchers to capture and extract valuable information from medical data. Many deep learning methods are conducted to handle various subtasks of EHR from the view of information extraction and representation learning. This survey designs a taxonomy to summarize and introduce the existing deep learning-based methods on EHR, which could be divided into four types (Information Extraction, Representation Learning, Medical Prediction and Privacy Protection). Furthermore, we summarize the most recognized EHR datasets, MIMIC, eICU, PCORnet, Open NHS, NCBI-disease and i2b2/n2c2 NLP Research Data Sets, and introduce the labeling scheme of these datasets. Furthermore, we provide an overview of deep learning models in various EHR applications. Finally, we conclude the challenges that EHR tasks face and identify avenues of future deep EHR research."
https://openalex.org/W4414084023,https://doi.org/10.1097/cce.0000000000001317,"It’s Time to Consider How We Should Use Vasopressors, Rather Than Just Which We Should Use",2025,2025-09-01,article,0,7.991947,"Patrick M. Wieruszewski, Craig S. Jabaley",Critical Care Explorations,True,3,classification; multivariable model; ann,S,3,survey; clinical variables; multivariable,"Septic shock is one of the most common forms of circulatory failure encountered in the ICU. Norepinephrine is recommended in the Surviving Sepsis Campaign guidelines as the first-choice vasopressor to raise mean arterial pressure in septic shock (1). However, when ineffective, clinicians often use secondary agents with the intent to minimize catecholamine exposure and their associated side effects, or to achieve synergism from different blood pressure regulatory mechanisms (2). The Surviving Sepsis Campaign guidelines suggest vasopressin as the second-choice vasopressor when norepinephrine alone fails to yield an adequate mean arterial pressure and remark that vasopressin is “typically started” at norepinephrine dosages of 0.25–0.5 µg/kg/min (1). Indeed, the addition of vasopressin to catecholamines has been associated with reduced risk of atrial fibrillation compared with catecholamines alone (3), and a growing body of literature has suggested that the addition of vasopressin to norepinephrine at lower norepinephrine dosages and/or earlier may yield improvements in clinical outcomes (4–7). Accordingly, the popularity of vasopressin has grown over the years, and in the United States, it is used in approximately one-third of patients with septic shock (8) with international survey studies demonstrating even more frequent utilization (9). Despite this, guideline recommendations regarding when vasopressin should be used in septic shock are vague (1). In this issue of Critical Care Explorations, Sacha et al (10) report on the timing of vasopressin addition in septic shock and its association with clinical outcomes using secondary data from 209 hospitals in the Medical Information Mart for Intensive Care-IV (MIMIC-IV) and electronic ICU Collaborative Research Database (eICU-CRD) databases. In a multivariable model including data from 1409 patients, they found in-hospital mortality to be higher when vasopressin was initiated at higher norepinephrine dosages, higher lactate concentrations, and when longer durations of time had lapsed from the onset of shock. Specifically, the odds of in-hospital death increased by 39% for every 10 µg/min increase in norepinephrine-equivalent dose at the time vasopressin was initiated (0.125 µg/kg/min in a 80 kg patient), with this association persisting up to a dose of 39.5 µg/min. Beyond this threshold, the association persisted but was attenuated, with an 11% increase in the odds of in-hospital death for each additional 10 µg/min delay in norepinephrine-equivalent dose. In the restricted cubic spline analysis, three nodes of norepinephrine dose thresholds were identified where the in-hospital mortality increased dramatically. Compared with when vasopressin was added at just 9 µg/min norepinephrine, the odds of in-hospital mortality increased by 90% if this was delayed to 28 µg/min norepinephrine and further increased by 393% if delayed to 72 µg/min norepinephrine. Similarly, the odds of in-hospital mortality increased by 16% for every 1 mmol/L increase in lactate concentration and 3% for every 1 hour increase in time delay at the time vasopressin was added to norepinephrine. The authors’ work is commendable in confronting the very important question of vasopressin timing in septic shock with a comprehensive and well-thought-out analysis. While several publicly available critical care databases exist, the MIMIC-IV and eICU-CRD databases are well-suited to address this question (11). Although risk adjustment and clinical trajectories in septic shock can be complex and nuanced, both databases capture comorbid conditions and severity of illness surrogates, allowing for covariate adjustment and inclusion of relevant outcomes information to facilitate modeling. Ultimately, higher resolution physiologic and laboratory variables would be necessary to facilitate more complex modeling, which are better captured in databases like the Amsterdam University Medical Center database and the high time-resolution ICU dataset (11). Additionally, the proportion of patients receiving organ supportive therapies in MIMIC-IV and eICU-CRD is less than these other databases, likely signaling inclusion of generally “less sick” ICU patients. MIMIC has facilitated myriad investigations over the past 10 years; however, its derivation from a single center is now better appreciated as a barrier to generalizability. Including data not just from MIMIC-IV but also eICU-CRD allowed Sacha et al (10) to examine a more representative sample encompassing over 200 U.S. hospitals, increasing the applicability of their findings. While this approach has strengths, there are also other relevant limitations to consider. Hospitals represented in eICU-CRD are typically small- to medium-sized (< 250 beds), patients may have a generally low severity of illness, and most ICUs are likely staffed by noncritical care providers, although the data have been adjudicated and appear to be complete and of good quality (12). While eICU-CRD and other databases offer a rich set of clinical variables, they often lack key elements along the causal pathway to mortality. In the study by Sacha et al (10), and in the context of septic shock, these gaps include means by which to judge the adequacy of antimicrobial therapy or the timeliness of source control, which are known but unmeasured confounders. In causal inference, these are critical links between the exposure and the outcome. When such factors are unmeasured, models may misattribute effects, leading to residual confounding. For example, in the study by Sacha et al (10), the association between vasopressor dose and mortality may reflect unmeasured treatment delays or other nuanced but important clinical phenomena rather than a direct causal effect. Confounding by known and unknown variables is an inherent limitation of retrospective analyses using routinely recorded healthcare data. While these gaps should temper interpretation, the authors’ use of careful adjustment for known confounders, a large sample size, and thoughtful sensitivity analyses helps strengthen confidence in their findings. More broadly, secondary data, such as those used by Sacha et al (10), must always be cautiously approached and interpreted. Erroneous data that cannot be manually confirmed may be present in secondary databases, such as the grossly discrepant fluid balance between MIMIC-IV (10.5 L) and eICU-CRD (1 L) at the time vasopressin was added. Thus, the possibility of misclassification bias should always be considered with secondary data, which may distort or obscure true associations. To address this, Sacha et al (10) conducted sensitivity analyses to test the robustness of their primary findings. Those included examination of important variables that are also prone to misclassification, such as the definition chosen for septic shock, fluid balance status, and vasopressor dosing units, and these sensitivity analyses demonstrated nearly identical point estimates. Finally, we commend Sacha et al (10) for making their analytic code publicly available to increase the transparency and reproducibility of their analysis, a recommended practice that is often omitted. The findings of Sacha et al (10), taken in concert with other relevant literature, have important clinical implications for the care of patients with septic shock. While randomized trial evidence has not consistently demonstrated an improvement in survival with the addition of vasopressin in septic shock (13), observational studies have suggested that the manner in which it is applied is potentially consequential. A multicenter study in Australia found that vasopressin addition in the first 6 hours of septic shock was associated with 31% less odds of in-hospital death compared with its later addition (14). Another analysis by Sacha et al (15) using their local data found that the odds of in-hospital death increased by nearly 21% for every 10 µg/min increase in norepinephrine dose at the time vasopressin was added. Recently, a reinforcement learning model that was trained on clinician behavior suggested initiating vasopressin in more patients with septic shock, at lower dosages of norepinephrine, and sooner after the onset of shock (4). Finally, a multicenter target trial emulation demonstrated reduced risk of 30-day mortality when vasopressin was added in the first 6 hours of septic shock and when norepinephrine dosages were less than 0.25 µg/kg/min (7). While norepinephrine dose may be viewed as merely a surrogate of shock severity or progression, its use at the bedside to inform decision-making appears both practical and commonplace (9). Of note, the Surviving Sepsis Campaign guidelines state vasopressin is typically started when norepinephrine dosages are around 0.25–0.5 µg/kg/min (1). Importantly, this equates to 20–40 µg/min in an 80 kg patient, which is considerably higher than the optimal norepinephrine dosages identified by Sacha et al (10) and other observational analyses. Additionally, the seminal Vasopressin and Septic Shock Trial (VASST) trial found that patients randomized to vasopressin when the norepinephrine dose was less than 15 µg/min were afforded a greater than 20% lower risk of death compared with placebo, an effect not observed in patients initiated on vasopressin when above this threshold (16). While it remains to be seen whether the current evidence is sufficient to shift clinical guidelines, the study by Sacha et al (10) adds to a growing body of literature suggesting that the timing of vasopressin initiation may be a modifiable and consequential aspect of clinical care for patients with septic shock."
https://openalex.org/W2985360425,https://doi.org/10.48550/arxiv.1911.05861,Federated and Differentially Private Learning for Electronic Health Records,2019,2019-11-13,preprint,44,77.7671,"Stephen Pfohl, Andrew M. Dai, Katherine Heller",arXiv (Cornell University),True,3,machine learning; risk prediction; prediction,S,2,electronic health record; risk prediction,"The use of collaborative and decentralized machine learning techniques such as federated learning have the potential to enable the development and deployment of clinical risk predictions models in low-resource settings without requiring sensitive data be shared or stored in a central repository. This process necessitates communication of model weights or updates between collaborating entities, but it is unclear to what extent patient privacy is compromised as a result. To gain insight into this question, we study the efficacy of centralized versus federated learning in both private and non-private settings. The clinical prediction tasks we consider are the prediction of prolonged length of stay and in-hospital mortality across thirty one hospitals in the eICU Collaborative Research Database. We find that while it is straightforward to apply differentially private stochastic gradient descent to achieve strong privacy bounds when training in a centralized setting, it is considerably more difficult to do so in the federated setting."
https://openalex.org/W3031735886,https://doi.org/10.1097/md.0000000000020274,STAPLAg: a convenient early warning score for use in infected patients in the intensive care unit,2020,2020-05-28,article,6,49.74513,"Keji Zhang, Dan Lv, Yuxiao Deng, et al.",Medicine,True,3,predictive; auc; area under the curve,S,2,cohort; multivariable,"Sepsis is a life-threatening disease in the intensive care unit (ICU). The current diagnostic criteria for sequential organ failure assessment (SOFA) scores do not reflect the current understanding of sepsis. We developed a novel and convenient score to aid early prognosis.Retrospective multivariable regression analysis of 185 infected emergency ICU (EICU) patients was conducted to identify independent variables associated with death, to develop the new ""STAPLAg"" score; STAPLAg was then validated in an internal cohort (n = 106) and an external cohort (n = 78) and its predictive efficacy was compared with that of the initial SOFA score.Age, and initial serum albumin, sodium, PLR, troponin, and lactate tests in the emergency department were independent predictors of death in infected EICU patients, and were used to establish the STAPLAg score (area under the curve [AUC] 0.865). The initial SOFA score on admission was predictive of death (AUC 0.782). Applying the above categories to the derivation cohort yielded mortality risks of 7.7% for grade I, 56.3% for grade II, and 75.0% for grade III. Internal (AUC 0.884) and external (AUC 0.918) cohort validation indicated that the score had good predictive power.The STAPLAg score can be determined early in infected EICU patients, and exhibited better prognostic capacity than the initial SOFA score on admission in both internal and external cohorts. STAPLAg constitutes a new resource for use in the clinical diagnosis of sepsis and can also predict mortality in infected EICU patients. REGISTRATION NUMBER:: ChinCTR-PNC-16010288."
