dataset,source_csv,row_index,title,doi_or_url,regime,regime_score,relevant,models_detected,families_detected,include_any_use,primary_model,primary_family,include_primary_only,primary_reason,doi_norm,openalex_openalex_id,openalex_doi,openalex_title,openalex_abstract,openalex_authors,openalex_source,openalex_year,openalex_publication_date,openalex_matched_ml_terms,openalex_regime_selected,openalex_matched_regime_terms,openalex__openalex_source_file,pdf_downloaded,manual_primary_family,manual_primary_model,manual_primary_ambiguous,manual_families_any,manual_models_any
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,290,Apparent latent structure within the UK Biobank sample has implications for epidemiological analysis,https://doi.org/10.1038/s41467-018-08219-1,S,8,TRUE,Linear Regression; Mixed-Effects Model,Linear / GLM; Probabilistic / statistical,TRUE,Linear Regression,Linear / GLM,TRUE,ok,10.1038/s41467-018-08219-1,https://openalex.org/W2910199421,https://doi.org/10.1038/s41467-018-08219-1,Apparent latent structure within the UK Biobank sample has implications for epidemiological analysis,Large studies use genotype data to discover genetic contributions to complex traits and infer relationships between those traits. Co-incident geographical variation in genotypes and health traits can bias these analyses. Here we show that single genetic variants and genetic scores composed of multiple variants are associated with birth location within UK Biobank and that geographic structure in genotype data cannot be accounted for using routine adjustment for study centre and principal components derived from genotype data. We find that major health outcomes appear geographically structured and that coincident structure in health outcomes and genotype data can yield biased associations. Understanding and accounting for this phenomenon will be important when making inference from genotype data in large studies.,"Simon Haworth, Ruth E. Mitchell, Laura J. Corbin, et al.",Nature Communications,2019,1/18/2019,ann,S,structured; biobank,openalex_ukb_imaging_S_ml_top350.csv,TRUE,None/Unclear,None/Unclear,TRUE,Linear / GLM;Probabilistic / statistical,Linear Regression;Mixed-Effects Model
elsa,openalex_elsa_S_ml_top350.csv,23,Association between cognitive performance and self-reported glaucoma in middle-aged and older adults: a cross-sectional analysis of ELSA-Brasil,https://doi.org/10.1590/1414-431x202010347,S,9,TRUE,Linear Regression,Linear / GLM,TRUE,Linear Regression,Linear / GLM,TRUE,ok,10.1590/1414-431x202010347,https://openalex.org/W3094634659,https://doi.org/10.1590/1414-431x202010347,Association between cognitive performance and self-reported glaucoma in middle-aged and older adults: a cross-sectional analysis of ELSA-Brasil,"Recent evidence suggests that glaucoma and Alzheimer's disease are neurodegenerative diseases sharing common pathophysiological and etiological features, although findings are inconclusive. We sought to investigate whether self-reported glaucoma patients without dementia present poorer cognitive performance, an issue that has been less investigated. We employed cross-sectional data from the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil) and included participants ≥50 years of age without a known diagnosis of dementia and a self-reported glaucoma diagnosis. We excluded those with previous stroke, other eye conditions, and using drugs that could impair cognition. We evaluated cognition using delayed word recall, phonemic verbal fluency, and trail making (version B) tests. We used multinomial linear regression models to investigate associations between self-reported glaucoma with cognition, adjusted by several sociodemographic and clinical variables. Out of 4,331 participants, 139 reported glaucoma. Fully-adjusted models showed that self-reported glaucoma patients presented poorer performance in the verbal fluency test (β=-0.39, 95%CI=-0.64 to -0.14, P=0.002), but not in the other cognitive assessments. Thus, our results support the hypothesis that self-reported glaucoma is associated with poor cognitive performance; however, longitudinal data are necessary to corroborate our findings.","Kallene Summer Moreira Vidal, Cláudia Kimie Suemoto, Arlinda B. Moreno, et al.",Brazilian Journal of Medical and Biological Research,2020,1/1/2020,regression model; linear regression; auc,S,clinical variables,openalex_elsa_S_ml_top350.csv,TRUE,Linear / GLM,Linear Regression,FALSE,Linear / GLM,Linear Regression
mimic,openalex_mimic_S_ml_top350.csv,346,Predicting and Understanding Unexpected Respiratory Decompensation in Critical Care Using Sparse and Heterogeneous Clinical Data,https://doi.org/10.1109/ichi.2018.00024,S,2,TRUE,Gradient Boosting; Logistic Regression,Linear / GLM; Tree-based ensemble,TRUE,Gradient Boosting,Tree-based ensemble,TRUE,ok,10.1109/ichi.2018.00024,https://openalex.org/W2883127198,https://doi.org/10.1109/ichi.2018.00024,Predicting and Understanding Unexpected Respiratory Decompensation in Critical Care Using Sparse and Heterogeneous Clinical Data,"Hospital intensive care units (ICUs) care for severely ill patients, many of whom require some form of organ support. Clinicians in ICUs are often challenged with integrating large volumes of continuously recorded physiological and clinical data in order to diagnose and treat patients. In this work, we focus on developing interpretable models for predicting unexpected respiratory decompensation requiring intubation in ICU patients. Predicting need for intubation could have important implications for the patient and medical staff and potentially enable timely interventions for improved patient outcome. Using data from adult ICU patients from the Medical Information Mart for Intensive Care (MIMIC)-III database, we developed gradient boosting models for predicting intubation onset. In a cohort of 12,470 patients, of whom 1,067 were intubated (8.55%), we achieved an area under the receiver operating characteristic curve (AUROC) of 0.89, with 95% confidence interval (CI) 0.87 - 0.91, when predicting intubation 3 hours ahead of time, a significant increase (p<;0.001) over the AUROC achieved using several baselines, including logistic regression (0.81, 95% CI 0.78 - 0.84) and neural networks (0.80, 95% CI 0.77 - 0.83]). Finally, we conducted feature importance analysis using gradient boosting and derived useful insights in understanding the relative importance of clinical vs. biological variables in predicting impending respiratory decompensation in ICUs.","Oliver Ren, Alistair E. W. Johnson, Eric Lehman, et al.",,2018,6/1/2018,logistic regression; gradient boosting; neural network; neural networks,S,cohort,openalex_mimic_S_ml_top350.csv,FALSE,Tree-based ensemble,Gradient Boosting,FALSE,Tree-based ensemble;Linear / GLM,Gradient Boosting;Logistic Regression
noaa,openalex_noaa_S_ml_top350.csv,35,Assessment of deforestation during the last decades in Ecuador using NOAA-AVHRR satellite data,https://doi.org/10.3112/erdkunde.2016.03.02,S,0,TRUE,Decision Tree,Other classical ML,TRUE,Decision Tree,Other classical ML,TRUE,ok,10.3112/erdkunde.2016.03.02,https://openalex.org/W2517815455,https://doi.org/10.3112/erdkunde.2016.03.02,Assessment of deforestation during the last decades in Ecuador using NOAA-AVHRR satellite data,"Human activities during the last decades provoked a notable reduction in global forest cover. Knowing that forest stands act as stock and sinks for carbon and other greenhouse gases, it is important to determine the existing forest cover at country level and to calculate annual deforestation rates. This work uses NOAA satellite images in a resolution of 1km x 1km to classify the surface of continental Ecuador in �forest� - �non-forest� pixels and to estimate the annual deforestation rate from 1986 to 2001 as well as from 2001 to 2008. The method is based on a decision tree algorithm that includes different spectral bands of the NOAA-AVHRR sensor and additional topographic and meteorological parameters. The results show that the total forest cover of continental Ecuador was reduced from 48.1% in 1986 to 36.8% in 2008. The calculated annual deforestation rates indicate that forest reduction increased during the last decade. The most affected area is the Coastal Lowland, due to the enhanced population pressure, followed by the Amazon Basin, not only caused by the governmental supported oil and mining industry, but also due to the uncontrolled timber extraction. The Andean Highland has been less affected, because the major parts of this region were deforested before, during the Pre-Columbian-Era.","Víctor González-Jaramillo, Andreas Fries, Rütger Rollenbeck, et al.",Erdkunde,2016,8/18/2016,algorithm; decision tree; ann,S,,openalex_noaa_S_ml_top350.csv,TRUE,Other classical ML,Decision Tree,FALSE,Tree-based ensemble;Other classical ML,Random Forest;Decision Tree
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,155,"A metabolomic profile of biological aging in 250,341 individuals from the UK Biobank",https://doi.org/10.1038/s41467-024-52310-9,S,7,TRUE,LASSO; Logistic Regression; Cox Proportional Hazards; Kaplan–Meier; Reinforcement Learning,Linear / GLM; Other classical ML; Survival models,TRUE,Cox Proportional Hazards,Survival models,TRUE,ok,10.1038/s41467-024-52310-9,https://openalex.org/W4402552274,https://doi.org/10.1038/s41467-024-52310-9,"A metabolomic profile of biological aging in 250,341 individuals from the UK Biobank","The metabolomic profile of aging is complex. Here, we analyse 325 nuclear magnetic resonance (NMR) biomarkers from 250,341 UK Biobank participants, identifying 54 representative aging-related biomarkers associated with all-cause mortality. We conduct genome-wide association studies (GWAS) for these 325 biomarkers using whole-genome sequencing (WGS) data from 95,372 individuals and perform multivariable Mendelian randomization (MVMR) analyses, discovering 439 candidate ""biomarker - disease"" causal pairs at the nominal significance level. We develop a metabolomic aging score that outperforms other aging metrics in predicting short-term mortality risk and exhibits strong potential for discriminating aging-accelerated populations and improving disease risk prediction. A longitudinal analysis of 13,263 individuals enables us to calculate a metabolomic aging rate which provides more refined aging assessments and to identify candidate anti-aging and pro-aging NMR biomarkers. Taken together, our study has presented a comprehensive aging-related metabolomic profile and highlighted its potential for personalized aging monitoring and early disease intervention.","Shiyu Zhang, Zheng Wang, Yijing Wang, et al.",Nature Communications,2024,9/15/2024,risk prediction; prediction,S,risk prediction; multivariable; biobank,openalex_ukb_imaging_S_ml_top350.csv,TRUE,Survival models,Cox Proportional Hazards,FALSE,Linear / GLM;Survival models;Other classical ML,LASSO;Logistic Regression;Cox Proportional Hazards;Kaplan-Meier;Reinforcement Learning
eicu,openalex_eicu_S_ml_top350.csv,287,Initial Lactate Level Affects the Relationship between Early Lactate Measurement and mortality in Septic Patients: a Cohort Study Based on the eICU-CRD database,https://doi.org/10.21203/rs.3.rs-2323421/v1,S,6,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.21203/rs.3.rs-2323421/v1,https://openalex.org/W4311541842,https://doi.org/10.21203/rs.3.rs-2323421/v1,Initial Lactate Level Affects the Relationship between Early Lactate Measurement and mortality in Septic Patients: a Cohort Study Based on the eICU-CRD database,"Abstract Background. Previous studies have reported a negative association between early lactate measurement and mortality among septic patients with lactate levels &gt; 2 mmol/L. However, this present association among septic patients with lactate less than 2mmol/L is unknown. Methods. This was a retrospective cohort study conducted in the United States with 208 distinct ICUs. The original data were extracted from a public database (eICU Collaborative Research Database). Our study only focused on septic patients. A multivariable logistic regression model was used to explore the association between the time of lactate measurement and 28-day mortality. Results. This study included 6334 participants (median [IQR] age, 67 [56–77] years; 3121 (49.3%) female) with the rate of 28-day mortality being 10.6% (671) after ICU admission. After full adjustment, logistic regression results found that the time to finish lactate measurement was associated with a higher risk of 28-day mortality among septic patients with lactate &gt; 2 mmol/L (OR = 1.028 (95% CI, 1.004–1.053; P = 0.024). Similar results were observed among patients with lactate of 1–2 mmol/L (OR = 1.036,95%CI: 1.010–1.064; P = 0.007). In addition, for patients with remeasurement lactate &gt; 2 mmol/L, the time to finish remeasurement of lactate was significantly associated with 28-day morality in the fully adjusted model (OR = 1.044; 95% CI, 1.016–1.073; P = 0.002.) Conclusion. Regardless of initial lactate 1–2 mmol/L or &gt; 2 mmol/L, early lactate measurement could help to reduce the risk of 28-day mortality for septic patients. Repeating the measurement after the initial measurement is appropriate for patients whose remeasurement lactate was &gt; 2 mmol/L. These findings need confirmation in other studies.","Leslie Chang, Cheng Lian, Xinglin Chen, et al.",Research Square,2022,12/15/2022,regression model; logistic regression,S,cohort; multivariable,openalex_eicu_S_ml_top350.csv,TRUE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
hrs,openalex_hrs_S_ml_top350.csv,42,"The association between neighborhood socioeconomic status, cardiovascular and cerebrovascular risk factors, and cognitive decline in the Health and Retirement Study (HRS)",https://doi.org/10.1080/13607863.2019.1594169,S,2,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1080/13607863.2019.1594169,https://openalex.org/W2941087983,https://doi.org/10.1080/13607863.2019.1594169,"The association between neighborhood socioeconomic status, cardiovascular and cerebrovascular risk factors, and cognitive decline in the Health and Retirement Study (HRS)","<b>Background:</b> A small but growing body of evidence supports a relationship between neighborhood socioeconomic status (NSES) and cognitive decline. Additional work is needed to characterize this relationship controlling for risk factors such as cardiovascular, cerebrovascular, and genetic risk factors.<b>Methods:</b> Cognitive decline was assessed in association with NSES, and cardiovascular and cerebrovascular risk factors (heart disease, diabetes, hypertension, and stroke) in 8,198 individuals from the 1992-2010 waves of the Health and Retirement Study (HRS). Latent class trajectory analysis determined the number of cognitive trajectory classes that best fit the data, and a multinomial logistic regression model in the latent class framework assessed the risk for cognitive classes conferred by NSES index score and heart disease, diabetes, hypertension, and stroke across three trajectory classes of cognitive function. The analyses controlled for genetic risk for cognitive decline (including APOE genotype) and demographic variables, including education.<b>Results:</b> The HRS sample was 57.6% female and 85.5% White, with a mean age of 67.5(3.5) years at baseline. The three-quadratic-class model best fit the data, where higher classes represented better cognitive function. Those with better cognitive function were mainly younger white females. Those in the highest quartile of NSES had 57% higher odds of being in the high cognitive function class. Heart disease, diabetes, hypertension, and stroke each increased the odds having of lower cognitive function.<b>Conclusions:</b> In examining the relationship of cognitive status with various variables, neighborhood socioeconomic status, cardiovascular risk, and cerebrovascular risk persisted across the cognitive trajectory classes.","Maragatha Kuchibhatla, Jaimie C. Hunter, Brenda L. Plassman, et al.",Aging & Mental Health,2019,4/25/2019,regression model; logistic regression,S,,openalex_hrs_S_ml_top350.csv,FALSE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
elsa,openalex_elsa_S_ml_top350.csv,131,Segmental Evaluation of Thoracic Aortic Calcium and Their Relations with Cardiovascular Risk Factors in the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),https://doi.org/10.3390/cells10051243,S,3,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.3390/cells10051243,https://openalex.org/W3163171775,https://doi.org/10.3390/cells10051243,Segmental Evaluation of Thoracic Aortic Calcium and Their Relations with Cardiovascular Risk Factors in the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),"Thoracic aortic calcium (TAC) appears to be a subclinical marker of cardiovascular disease (CVD) and to predict cardiovascular (CV) mortality. However, studies on TAC use tomographic scans obtained for coronary artery calcium (CAC) score, which does not include the aortic arch. This study evaluates TAC prevalence in aortic arch (AAC), ascending (ATAC) and descending thoracic aorta (DTAC) and verify whether they are associated with the same CV risk factors. Cross-sectional analysis, including 2427 participants (mean age 55.6 ± 8.7; 54.1% women) of the ELSA-Brasil cohort. Nonenhanced ECG-gated tomographies were performed in 2015-2016. Multivariable logistic regression estimated the CV risk factors associated with calcium in each segment. Overall prevalence of ATAC, AAC and DTAC was, 23.1%, 62.1%, and 31.2%, respectively. About 90.4% of the individuals with TAC had AAC and only 19.5% had calcium in all segments. In the multivariable analysis, increasing age, lower levels of schooling, current smoking, higher body mass index, and hypertension remained associated with calcium in all segments. No sex or race/ethnicity differences were found in any aortic segment. Diabetes and dyslipidemia were associated with ATAC and DTAC, but not with AAC, suggesting that AAC may reflect an overlap of mechanisms that impact vascular health, including atherosclerosis.","Jesiana Ferreira Pedrosa, Luísa Campos Caldeira Brant, Stephanie Alves de Aquino, et al.",Cells,2021,5/18/2021,logistic regression,S,cohort; multivariable,openalex_elsa_S_ml_top350.csv,FALSE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
mimic,openalex_mimic_S_ml_top350.csv,173,Countdown Regression: Sharp and Calibrated Survival Predictions,https://doi.org/10.48550/arxiv.1806.08324,S,2,TRUE,DNN; RNN,Deep learning,TRUE,RNN,Deep learning,TRUE,ok,10.48550/arxiv.1806.08324,https://openalex.org/W2809313038,https://doi.org/10.48550/arxiv.1806.08324,Countdown Regression: Sharp and Calibrated Survival Predictions,"Probabilistic survival predictions from models trained with Maximum Likelihood Estimation (MLE) can have high, and sometimes unacceptably high variance. The field of meteorology, where the paradigm of maximizing sharpness subject to calibration is popular, has addressed this problem by using scoring rules beyond MLE, such as the Continuous Ranked Probability Score (CRPS). In this paper we present the \emph{Survival-CRPS}, a generalization of the CRPS to the survival prediction setting, with right-censored and interval-censored variants. We evaluate our ideas on the mortality prediction task using two different Electronic Health Record (EHR) data sets (STARR and MIMIC-III) covering millions of patients, with suitable deep neural network architectures: a Recurrent Neural Network (RNN) for STARR and a Fully Connected Network (FCN) for MIMIC-III. We compare results between the two scoring rules while keeping the network architecture and data fixed, and show that models trained with Survival-CRPS result in sharper predictive distributions compared to those trained by MLE, while still maintaining calibration.","Anand Avati, Tony Duan, Sharon Zhou, et al.",arXiv (Cornell University),2018,6/21/2018,prediction; predictive; neural network; deep neural network; recurrent neural network; rnn,S,electronic health record; ehr,openalex_mimic_S_ml_top350.csv,TRUE,None/Unclear,None/Unclear,TRUE,Deep learning;Survival models;Ensemble / stacking,DNN;GRU;RNN;Cox Proportional Hazards;Kaplan-Meier;Ensemble
hrs,openalex_hrs_S_ml_top350.csv,0,Predictors of Covid-19 level of concern among older adults from the health and retirement study,https://doi.org/10.1038/s41598-022-08332-8,S,8,TRUE,Random Forest; XGBoost; LASSO; Logistic Regression; Support Vector Machine; Ensemble,Ensemble / stacking; Kernel / instance-based; Linear / GLM; Tree-based ensemble,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1038/s41598-022-08332-8,https://openalex.org/W4220821332,https://doi.org/10.1038/s41598-022-08332-8,Predictors of Covid-19 level of concern among older adults from the health and retirement study,"The purpose of this longitudinal study is to construct a prediction model for Covid-19 level of concern using established Covid-19 socio-demographic, lifestyle and health risk characteristics and to examine specific contributions of obesity-related cardiometabolic health characteristics as predictors of Covid-19 level of concern among a representative sample of U.S. older adults. We performed secondary analyses of existing data on 2872 2006-2020 Health and Retirement Study participants and examined 19 characteristics in relation to the outcome of interest using logistic regression and machine learning algorithms. In mixed-effects ordinal logistic regression models, a history of diabetes, stroke as well as 1-2 cardiometabolic risk factors and/or chronic conditions were associated with greater Covid-19 level of concern, after controlling for confounders. Female sex, birth cohort, minority race, Hispanic ethnicity and total wealth as well as depressive symptoms were associated with higher level of Covid-19 concern, and education was associated with lower level of Covid-19 concern in fully adjusted mixed-effects ordinal logistic regression models. The selected socio-demographic, lifestyle and health characteristics accounted for < 70% of the variability in Covid-19 level of concern based on machine learning algorithms. Independent risk factors for Covid-19 level of concern among U.S. older adults include socio-demographic characteristics and depressive symptoms. Advanced research is needed to identify relevant predictors and elucidate underlying mechanisms of observed relationships.","Hind A. Beydoun, May A. Beydoun, Jordan Weiss, et al.",Scientific Reports,2022,3/15/2022,machine learning; prediction model; prediction; regression model; algorithm; logistic regression,S,cohort,openalex_hrs_S_ml_top350.csv,TRUE,Linear / GLM,Logistic Regression,FALSE,Tree-based ensemble;Linear / GLM;Kernel / instance-based;Ensemble / stacking,Random Forest;XGBoost;LASSO;Logistic Regression;Support Vector Machine;Ensemble
nhanes,openalex_nhanes_S_ml_top350.csv,46,Caffeine Consumption and Mortality in Diabetes: An Analysis of NHANES 1999–2010,https://doi.org/10.3389/fendo.2018.00547,S,5,TRUE,Cox Proportional Hazards; Kaplan–Meier,Survival models,TRUE,Cox Proportional Hazards,Survival models,TRUE,ok,10.3389/fendo.2018.00547,https://openalex.org/W2890095016,https://doi.org/10.3389/fendo.2018.00547,Caffeine Consumption and Mortality in Diabetes: An Analysis of NHANES 1999–2010,"Aim: An inverse relationship between coffee consumption and mortality has been reported in the general population. However, the effect of coffee consumption in diabetes remains unclear. We aimed to evaluate the association of caffeine consumption and caffeine source with mortality among patients with diabetes. Methods: We examined the association of caffeine consumption with mortality among 1974 women and 1974 men with diabetes, using the National Health and Nutrition Examination Survey (NHANES) 1999-2010. Caffeine consumption was assessed at baseline using 24h dietary recalls. Cox proportional hazard models were fitted to estimate hazard ratios (HR) for all-cause, cardiovascular, and cancer-related mortality according to caffeine consumption and its source, adjusting for potential confounders. Results: A dose-dependent inverse association between caffeine and all-cause mortality was observed in women with diabetes. Adjusted HR for death among women who consumed caffeine, as compared with non-consumers, were: 0.57 (95% CI, 0.40-0.82) for <100 mg of caffeine/day, 0.50 (95% CI, 0.32-0.78) for 100 to <200 mg of caffeine/day, and 0.39 (95% CI, 0.23-0.64) for ≥200 mg of caffeine/day (p=0.005 for trend). This association was not observed in men. There was a significant interaction between sex and caffeine consumption (p=0.015). No significant association between total caffeine consumption and cardiovascular or cancer mortality was observed. Women who consumed more caffeine from coffee had reduced risk of all-cause mortality (p=0.004 for trend). Conclusion: Our study showed a dose-dependent protective effect of caffeine consumption on mortality among women with diabetes.","João Sérgio Neves, Lia Leitão, Rita Magriço, et al.",Frontiers in Endocrinology,2018,9/20/2018,cox; hazard model,S,survey,openalex_nhanes_S_ml_top350.csv,TRUE,Survival models,Cox Proportional Hazards,FALSE,Survival models,Cox Proportional Hazards;Kaplan-Meier
elsa,openalex_elsa_S_ml_top350.csv,7,The Use of Data Mining Methods for the Prediction of Dementia: Evidence From the English Longitudinal Study of Aging,https://doi.org/10.1109/jbhi.2019.2921418,S,1,TRUE,Ensemble,Ensemble / stacking,TRUE,Ensemble,Ensemble / stacking,TRUE,ok,10.1109/jbhi.2019.2921418,https://openalex.org/W2949435021,https://doi.org/10.1109/jbhi.2019.2921418,The Use of Data Mining Methods for the Prediction of Dementia: Evidence From the English Longitudinal Study of Aging,"Dementia in older age is a major health concern with the increase in the aging population. Preventive measures to prevent or delay dementia symptoms are of utmost importance. In this study, a large and wide variety of factors from multiple domains were investigated using a large nationally representative sample of older people from the English Longitudinal Study of Ageing. Seven machine learning algorithms were implemented to build predictive models for performance comparison. A simple model ensemble approach was used to combine the prediction results of individual base models to further improve predictive power. A series of important factors in each domain area were identified. The findings from this study provide new evidence on factors that are associated with the dementia in later life. This information will help our understanding of potential risk factors for dementia and identify warning signs of the early stages of dementia. Longitudinal research is required to establish which factors may be causative and which factors may be a consequence of dementia.","Hui Yang, Peter A. Bath",IEEE Journal of Biomedical and Health Informatics,2019,6/6/2019,machine learning; data mining; prediction; predictive; algorithm,S,,openalex_elsa_S_ml_top350.csv,FALSE,Ensemble / stacking,Ensemble,FALSE,Ensemble / stacking,Ensemble
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,365,Cardiac digital twins at scale from MRI: Open tools and representative models from ~ 55000 UK Biobank participants,https://doi.org/10.1371/journal.pone.0327158,S,7,TRUE,DNN; Graph neural network; Transformer; Linear Regression,Deep learning; Linear / GLM,TRUE,Linear Regression,Linear / GLM,TRUE,ok,10.1371/journal.pone.0327158,https://openalex.org/W4412447063,https://doi.org/10.1371/journal.pone.0327158,Cardiac digital twins at scale from MRI: Open tools and representative models from ~ 55000 UK Biobank participants,"A cardiac digital twin is a virtual replica of a patient's heart for screening, diagnosis, prognosis, risk assessment, and treatment planning of cardiovascular diseases. This requires an anatomically accurate patient-specific 3D structural representation of the heart, suitable for electro-mechanical simulations or study of disease mechanisms. However, generation of cardiac digital twins at scale is demanding and there are no public repositories of models across demographic groups. We describe an automatic open-source pipeline for creating patient-specific left and right ventricular meshes from cardiovascular magnetic resonance images, its application to a large cohort of [Formula: see text] participants from UK Biobank, and the construction of the most comprehensive cohort of adult heart models to date, comprising 1423 representative meshes across sex (male, female), body mass index (range: 16-42 kg/m2) and age (range: 49-80 years). Our code is available at https://github.com/cdttk/biv-volumetric-meshing/tree/plos2025, and pre-trained networks, representative volumetric meshes with fibers and UVCs are available at https://doi.org/10.5281/zenodo.15649643.","Devran Uğurlu, Shuang Qian, Elliot Fairweather, et al.",PLoS ONE,2025,7/15/2025,ann,S,cohort; biobank,openalex_ukb_imaging_S_ml_top350.csv,TRUE,Linear / GLM,Linear Regression,FALSE,Linear / GLM,Linear Regression
hrs,openalex_hrs_S_ml_top350.csv,140,The prospective relationship between subjective aging and inflammation: Evidence from the health and retirement study,https://doi.org/10.1111/psyp.14177,S,1,TRUE,Linear Regression,Linear / GLM,TRUE,Linear Regression,Linear / GLM,TRUE,ok,10.1111/psyp.14177,https://openalex.org/W4296783459,https://doi.org/10.1111/psyp.14177,The prospective relationship between subjective aging and inflammation: Evidence from the health and retirement study,"This study tested the prospective associations and potential mediators between subjective aging, indexed by subjective age and self-perceptions of aging (SPA), and a range of inflammatory markers, including C-reactive proteins (CRP) and pro- and anti-inflammatory cytokines among older adults. Participants (N = 6099, 59% women, age range = 50 to 94, Mean Age = 65.32, SD = 8.85) were drawn from the Health and Retirement Study. Subjective age, SPA, and demographic factors were assessed in 2008/2010. Assessments of soluble transformation growth factor-beta 1 (sTGF-β1), interleukin 10 (IL-10), interleukin-1 receptor antagonist (IL-1Ra), interleukin 6 (IL-6), soluble tumor necrosis factor receptors (sTNFR1), and high sensitivity CRP (hsCRP) were measured in 2016. Potential mediators (body mass index, disease burden, physical inactivity, and depressive symptoms) were asssessed at baseline and in 2012/2014. Linear regression analyses indicated that an older subjective age and negative SPA were related to higher level of IL-10, IL-1Ra, IL-6, sTNFR1 and hsCRP. These associations were mediated by higher disease burden and physical inactivity. Negative SPA (but not subjective age) was associated with lower sTGF-β1. The link between subjective aging and inflammatory markers was relatively independent from chronological age. The present study provides new evidence that subjective aging is prospectively associated with inflammation, including systemic inflammation and pro-and anti-inflammatory cytokines.","Yannick Stéphan, Angelina R. Sutin, Martina Luchetti, et al.",Psychophysiology,2022,9/19/2022,linear regression,S,,openalex_hrs_S_ml_top350.csv,FALSE,Linear / GLM,Linear Regression,FALSE,Linear / GLM,Linear Regression
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,245,Unsupervised ensemble-based phenotyping enhances discoverability of genes related to left-ventricular morphology,https://doi.org/10.1038/s42256-024-00801-1,S,6,TRUE,Autoencoder; CNN; DNN; Transformer; Linear Regression; Ensemble,Deep learning; Ensemble / stacking; Linear / GLM,TRUE,Ensemble,Ensemble / stacking,TRUE,ok,10.1038/s42256-024-00801-1,https://openalex.org/W4392657471,https://doi.org/10.1038/s42256-024-00801-1,Unsupervised ensemble-based phenotyping enhances discoverability of genes related to left-ventricular morphology,"Recent genome-wide association studies have successfully identified associations between genetic variants and simple cardiac morphological parameters derived from cardiac magnetic resonance images. However, the emergence of large databases, including genetic data linked to cardiac magnetic resonance facilitates the investigation of more nuanced patterns of cardiac shape variability than those studied so far. Here we propose a framework for gene discovery coined unsupervised phenotype ensembles. The unsupervised phenotype ensemble builds a redundant yet highly expressive representation by pooling a set of phenotypes learnt in an unsupervised manner, using deep learning models trained with different hyperparameters. These phenotypes are then analysed via genome-wide association studies, retaining only highly confident and stable associations across the ensemble. We applied our approach to the UK Biobank database to extract geometric features of the left ventricle from image-derived three-dimensional meshes. We demonstrate that our approach greatly improves the discoverability of genes that influence left ventricle shape, identifying 49 loci with study-wide significance and 25 with suggestive significance. We argue that our approach would enable more extensive discovery of gene associations with image-derived phenotypes for other organs or image modalities.","Rodrigo Bonazzola, Enzo Ferrante, Nishant Ravikumar, et al.",Nature Machine Intelligence,2024,3/11/2024,deep learning; ann,S,biobank,openalex_ukb_imaging_S_ml_top350.csv,TRUE,None/Unclear,None/Unclear,TRUE,Deep learning;Ensemble / stacking,Autoencoder;CNN;DNN;Ensemble
